7446	(0,48,22)	26051.886325358508	piasek wulkaniczny
4078	(0,48,23)	26050.3676145289	zageszczarki nawrotne
11904	(0,48,24)	26042.477782156715	piasek wapienny
220	(0,48,25)	26041.29277705612	piasek wulkaniczny
13978	(0,48,26)	26038.8208619119	piasek wulkaniczny
5	(0,48,27)	26037.119232005603	paczki maseczek
5159	(0,48,28)	26035.292296119875	piasek kwarcowy
12047	(0,48,29)	26030.47748306622	zageszczarki nawrotne
5496	(0,49,0)	26018.99888567039	ciecze pitne
13599	(0,49,1)	26015.267938966215	paczki maseczek
7085	(0,49,2)	26013.719829467118	benzyna ekstrakcyjna
6386	(0,49,3)	26012.62215936428	piasek wapienny
5833	(0,49,4)	26006.852154565506	skrzynie pomaranczy
10097	(0,49,5)	26003.948112354392	piasek polimineralny
2742	(0,49,6)	25998.39213468047	skrzynie jablek
11994	(0,49,7)	25994.609809149322	piasek wapienny
12572	(0,49,8)	25989.193992146415	palety procesorow
7077	(0,49,9)	25985.818224231312	palety kart
10092	(0,49,10)	25985.4138497209	skrzynie pomaranczy
553	(0,49,11)	25982.935902374946	koparki chwytakowe
10126	(0,49,12)	25981.451989900343	koparki chwytakowe
12635	(0,49,13)	25980.769211662144	zageszczarki nawrotne
7186	(0,49,14)	25973.13670432691	palety kart
9325	(0,49,15)	25966.33369523961	kartony ryzu
5747	(0,49,16)	25965.642291946457	zageszczarki jednokierunkowe
10771	(0,49,17)	25960.659814948238	skrzynie pomaranczy
1197	(0,49,18)	25960.103367138014	palety procesorow
7194	(0,49,19)	25959.626177517577	wywrotki uniwersalne
14644	(0,49,20)	25952.311471501263	skrzynie jablek
9084	(0,49,21)	25947.927656417258	zageszczarki jednokierunkowe
9375	(0,49,22)	25945.712710760872	benzyna lakowa
13813	(0,49,23)	25943.822870009186	paczki maseczek
12850	(0,49,24)	25940.31007248648	skrzynie pomaranczy
12438	(0,49,25)	25938.05532839925	zageszczarki jednokierunkowe
6399	(0,49,26)	25936.043236554717	worki cementu
14044	(0,49,27)	25935.60684396798	palety kart
6948	(0,49,28)	25935.334466600278	zageszczarki jednokierunkowe
9026	(0,49,29)	25933.61349466934	worki cementu
3493	(1,0,0)	22834.21213481441	żwir płukany
5467	(1,0,1)	22837.370890593622	palety kart
12576	(1,0,2)	22838.853168054826	piasek kwarcowy
5511	(1,0,3)	22841.147503623506	piasek wulkaniczny
7196	(1,0,4)	22842.867208579297	zageszczarki jednokierunkowe
1627	(1,0,5)	22843.450733101643	piasek polimineralny
12770	(1,0,6)	22843.73645362463	skrzynie jablek
11720	(1,0,7)	22846.93720230772	żwir płukany
9900	(1,0,8)	22848.48508372022	piasek kwarcowy
5381	(1,0,9)	22849.03403454318	paczki maseczek
1688	(1,0,10)	22854.819396710893	benzyna lakowa
7177	(1,0,11)	22856.328600615067	piasek wapienny
7170	(1,0,12)	22857.201851596586	wywrotki uniwersalne
5308	(1,0,13)	22861.07764105152	piasek polimineralny
10185	(1,0,14)	22861.180079315804	piasek wapienny
5268	(1,0,15)	22862.244787919313	skrzynie jablek
3668	(1,0,16)	22862.42141780688	zageszczarki jednokierunkowe
7656	(1,0,17)	22862.980861160515	palety kart
14633	(1,0,18)	22863.1361685537	skrzynie bananow
3183	(1,0,19)	22863.617702824155	zageszczarki nawrotne
1091	(1,0,20)	22866.12054959589	skrzynie jablek
11537	(1,0,21)	22866.568946689895	żwir płukany
14761	(1,0,22)	22869.194541943103	koparki chwytakowe
3075	(1,0,23)	22874.91781291755	piasek polimineralny
9513	(1,0,24)	22876.46803071396	paczki maseczek
4071	(1,0,25)	22877.32930002718	wywrotki uniwersalne
11173	(1,0,26)	22877.69460326428	piasek polimineralny
10098	(1,0,27)	22879.46493314157	zageszczarki jednokierunkowe
3985	(1,0,28)	22880.573752279517	piasek polimineralny
7574	(1,0,29)	22881.79477212224	paczki maseczek
10912	(1,1,0)	22885.07407651778	żwir płukany
7581	(1,1,1)	22886.129674300933	piasek kwarcowy
3163	(1,1,2)	22886.257156215444	piasek polimineralny
11802	(1,1,3)	22890.27786858593	skrzynie bananow
6283	(1,1,4)	22893.457867429173	zageszczarki nawrotne
470	(1,1,5)	22893.677761349783	skrzynie bananow
6717	(1,1,6)	22896.314285806875	piasek wapienny
3530	(1,1,7)	22898.391262628422	piasek kwarcowy
3460	(1,1,8)	22902.2730674447	kartony ryzu
13199	(1,1,9)	22912.31767942402	ciecze pitne
2340	(1,1,10)	22914.258945726655	piasek wapienny
8440	(1,1,11)	22917.38363586829	palety procesorow
949	(1,1,12)	22918.25825261543	piasek wapienny
1374	(1,1,13)	22918.900566855624	piasek wulkaniczny
1778	(1,1,14)	22919.196257376163	piasek kwarcowy
4683	(1,1,15)	22920.22629664122	substancje chemiczne
13637	(1,1,16)	22920.469621361248	wywrotki uniwersalne
8408	(1,1,17)	22920.596553553805	koparki chwytakowe
4764	(1,1,18)	22921.051143335233	zageszczarki jednokierunkowe
14268	(1,1,19)	22923.227109389667	piasek wulkaniczny
12947	(1,1,20)	22923.62342863526	worki cementu
8823	(1,1,21)	22925.239052183857	kartony ryzu
7291	(1,1,22)	22925.33922191703	ciecze pitne
13550	(1,1,23)	22934.644303443212	żwir płukany
9048	(1,1,24)	22943.23940693318	żwir płukany
62	(1,1,25)	22943.25752008996	kartony ryzu
8568	(1,1,26)	22943.807045019395	piasek wulkaniczny
10163	(1,1,27)	22944.803127650972	ciecze pitne
10815	(1,1,28)	22947.825290274235	żwir płukany
8195	(1,1,29)	22949.74101426382	wywrotki uniwersalne
5554	(1,2,0)	22950.079686241537	skrzynie bananow
8050	(1,2,1)	22951.991055534574	piasek polimineralny
13846	(1,2,2)	22952.588257761123	piasek wulkaniczny
3645	(1,2,3)	22953.483378184024	palety procesorow
8239	(1,2,4)	22953.646278826778	skrzynie jablek
283	(1,2,5)	22954.430579194424	piasek kwarcowy
4037	(1,2,6)	22954.67861572725	piasek wulkaniczny
1571	(1,2,7)	22955.485736026487	piasek wapienny
10937	(1,2,8)	22956.037668313118	kartony ryzu
5076	(1,2,9)	22961.72632427675	wywrotki uniwersalne
8538	(1,2,10)	22961.92077837801	piasek polimineralny
9872	(1,2,11)	22965.12603075984	skrzynie pomaranczy
7585	(1,2,12)	22966.567878181122	paczki maseczek
12519	(1,2,13)	22966.71882635313	piasek wulkaniczny
14671	(1,2,14)	22969.381116655477	palety procesorow
954	(1,2,15)	22969.439163174393	palety procesorow
10529	(1,2,16)	22969.683445614868	piasek kwarcowy
1377	(1,2,17)	22970.73086378972	skrzynie jablek
7309	(1,2,18)	22975.336494461124	palety procesorow
4376	(1,2,19)	22978.077314639664	skrzynie bananow
10118	(1,2,20)	22979.40934229533	benzyna ekstrakcyjna
7783	(1,2,21)	22981.35269829961	żwir płukany
13321	(1,2,22)	22990.842712050042	palety procesorow
13011	(1,2,23)	22997.111683135696	zageszczarki nawrotne
5555	(1,2,24)	22998.17191122013	piasek polimineralny
2942	(1,2,25)	23007.01506929367	żwir płukany
8218	(1,2,26)	23007.44780906446	żwir płukany
1960	(1,2,27)	23008.10510555724	palety kart
13219	(1,2,28)	23009.622424747988	benzyna lakowa
10349	(1,2,29)	23012.313518731204	skrzynie pomaranczy
12334	(1,3,0)	23014.548221685935	paczki maseczek
1109	(1,3,1)	23014.75461646721	koparki zbierakowe
12142	(1,3,2)	23017.443971572302	piasek polimineralny
3927	(1,3,3)	23022.31760712762	żwir płukany
6091	(1,3,4)	23023.688938085168	palety kart
581	(1,3,5)	23025.728396114228	palety kart
2694	(1,3,6)	23026.698870862423	skrzynie bananow
3508	(1,3,7)	23031.42043844989	paczki maseczek
9884	(1,3,8)	23035.191699640432	worki cementu
1099	(1,3,9)	23038.58142336347	skrzynie bananow
13164	(1,3,10)	23038.911840841254	palety kart
11566	(1,3,11)	23041.409639186022	paczki maseczek
8204	(1,3,12)	23042.313330419118	piasek polimineralny
10701	(1,3,13)	23043.63470286255	olej napendowy
2712	(1,3,14)	23044.63782836495	palety kart
3709	(1,3,15)	23054.32802427082	żwir płukany
7697	(1,3,16)	23057.272443110465	piasek polimineralny
12387	(1,3,17)	23058.675820313798	żwir płukany
12914	(1,3,18)	23059.286634467833	piasek kwarcowy
11444	(1,3,19)	23060.803693923113	olej napendowy
12367	(1,3,20)	23063.35554461723	żwir płukany
6037	(1,3,21)	23064.67288213016	skrzynie bananow
14412	(1,3,22)	23065.377439175765	palety procesorow
14132	(1,3,23)	23065.709723927488	kartony ryzu
4511	(1,3,24)	23066.794290524376	skrzynie bananow
12272	(1,3,25)	23073.81696457156	piasek wapienny
9614	(1,3,26)	23074.958052984086	wywrotki uniwersalne
752	(1,3,27)	23079.16862829753	worki cementu
7268	(1,3,28)	23079.831027663015	kartony ryzu
3164	(1,3,29)	23080.42557984509	piasek kwarcowy
11969	(1,4,0)	23085.89052887071	koparki zbierakowe
10286	(1,4,1)	23092.22756265694	palety procesorow
7231	(1,4,2)	23092.374073183248	palety procesorow
9789	(1,4,3)	23096.40668386332	skrzynie bananow
7428	(1,4,4)	23098.22226218801	wywrotki uniwersalne
2273	(1,4,5)	23098.240495633938	palety procesorow
1646	(1,4,6)	23099.34761615182	skrzynie pomaranczy
4893	(1,4,7)	23104.594965072385	koparki zbierakowe
13251	(1,4,8)	23107.497457382775	skrzynie jablek
12291	(1,4,9)	23109.896059575927	piasek wapienny
4783	(1,4,10)	23110.98444441944	żwir płukany
2332	(1,4,11)	23114.022393599414	piasek wulkaniczny
5580	(1,4,12)	23117.036033211487	koparki chwytakowe
2412	(1,4,13)	23122.75606269765	piasek wulkaniczny
14882	(1,4,14)	23125.98712249984	worki cementu
9552	(1,4,15)	23131.78857039159	piasek kwarcowy
644	(1,4,16)	23131.90137588981	palety kart
1788	(1,4,17)	23135.755487129692	piasek kwarcowy
7957	(1,4,18)	23136.852310338705	żwir płukany
12590	(1,4,19)	23141.553276990468	piasek wulkaniczny
1578	(1,4,20)	23144.870605571985	wywrotki uniwersalne
14692	(1,4,21)	23145.148246752105	żwir płukany
8492	(1,4,22)	23150.468801656676	piasek wapienny
3435	(1,4,23)	23150.912659661877	piasek wapienny
2375	(1,4,24)	23158.360818355974	piasek wulkaniczny
4665	(1,4,25)	23159.831882670827	zageszczarki jednokierunkowe
1033	(1,4,26)	23160.839304111014	paczki maseczek
3851	(1,4,27)	23163.964723444118	worki cementu
3510	(1,4,28)	23164.083833260658	piasek kwarcowy
3515	(1,4,29)	23167.061632705372	wywrotki uniwersalne
2834	(1,5,0)	23167.3666228578	worki cementu
890	(1,5,1)	23171.883655265574	piasek kwarcowy
12449	(1,5,2)	23174.767943458322	piasek wulkaniczny
698	(1,5,3)	23185.6380651469	kartony ryzu
7367	(1,5,4)	23190.81411245709	palety kart
9479	(1,5,5)	23191.436437574594	ciecze pitne
2458	(1,5,6)	23193.14910624908	piasek wapienny
14046	(1,5,7)	23196.31124871891	żwir płukany
8904	(1,5,8)	23197.045679842024	skrzynie pomaranczy
14318	(1,5,9)	23198.01596177294	kartony ryzu
216	(1,5,10)	23198.987608187617	skrzynie jablek
3120	(1,5,11)	23199.006531646563	koparki chwytakowe
5115	(1,5,12)	23199.658654158575	skrzynie pomaranczy
11726	(1,5,13)	23199.959687566618	substancje chemiczne
1593	(1,5,14)	23205.458732017647	benzyna lakowa
10292	(1,5,15)	23206.63924134064	zageszczarki nawrotne
2531	(1,5,16)	23213.32641059964	skrzynie bananow
8895	(1,5,17)	23215.92251430383	żwir płukany
11384	(1,5,18)	23216.768070169874	palety kart
1732	(1,5,19)	23218.657254827034	piasek polimineralny
2692	(1,5,20)	23218.90990151377	piasek wapienny
633	(1,5,21)	23223.5993581472	palety procesorow
11894	(1,5,22)	23223.7945009464	paczki maseczek
10471	(1,5,23)	23224.87570574833	paczki maseczek
9726	(1,5,24)	23226.07320263844	zageszczarki jednokierunkowe
11584	(1,5,25)	23226.22131214575	piasek wulkaniczny
239	(1,5,26)	23227.615660133684	piasek polimineralny
6487	(1,5,27)	23229.283225964275	skrzynie pomaranczy
7792	(1,5,28)	23230.02736861227	piasek wulkaniczny
2998	(1,5,29)	23230.516355495685	paczki maseczek
12514	(1,6,0)	23230.626572699017	palety kart
11254	(1,6,1)	23234.095948943916	koparki zbierakowe
14212	(1,6,2)	23235.65322503399	kartony ryzu
105	(1,6,3)	23236.35752295383	zageszczarki jednokierunkowe
8354	(1,6,4)	23236.415504358043	koparki zbierakowe
8717	(1,6,5)	23236.857791308074	skrzynie bananow
10318	(1,6,6)	23237.58426318663	skrzynie jablek
7876	(1,6,7)	23238.277393523796	kartony ryzu
1893	(1,6,8)	23238.457310646227	benzyna lakowa
14838	(1,6,9)	23240.901576024356	zageszczarki nawrotne
12093	(1,6,10)	23244.753070327155	żwir płukany
1725	(1,6,11)	23244.92713675218	zageszczarki nawrotne
14744	(1,6,12)	23246.324262669674	skrzynie jablek
1854	(1,6,13)	23250.701663553107	palety kart
9207	(1,6,14)	23256.39441947542	piasek polimineralny
7663	(1,6,15)	23256.892370498528	piasek wapienny
2240	(1,6,16)	23257.533209967765	piasek wulkaniczny
13942	(1,6,17)	23259.24176592122	piasek kwarcowy
10467	(1,6,18)	23260.23179573587	paczki maseczek
2600	(1,6,19)	23260.700140508165	skrzynie bananow
3251	(1,6,20)	23262.59313815199	palety kart
9870	(1,6,21)	23264.18530548477	zageszczarki nawrotne
14343	(1,6,22)	23265.582622971146	palety kart
288	(1,6,23)	23267.834994923043	piasek wapienny
79	(1,6,24)	23269.39336308472	paczki maseczek
59	(1,6,25)	23270.75162785843	żwir płukany
5182	(1,6,26)	23271.12845361537	palety procesorow
13640	(1,6,27)	23276.687415947603	skrzynie jablek
1490	(1,6,28)	23276.82930876791	palety procesorow
6901	(1,6,29)	23281.7398220718	skrzynie bananow
10628	(1,7,0)	23282.92691750688	piasek wapienny
3320	(1,7,1)	23285.613089676634	substancje chemiczne
4954	(1,7,2)	23285.697603188844	piasek wapienny
10835	(1,7,3)	23285.88195729197	żwir płukany
978	(1,7,4)	23286.22079279683	żwir płukany
3591	(1,7,5)	23286.6312259461	skrzynie bananow
662	(1,7,6)	23286.732297862036	worki cementu
4865	(1,7,7)	23289.109828089717	palety procesorow
13891	(1,7,8)	23290.00224004446	palety kart
9528	(1,7,9)	23293.73484905829	zageszczarki nawrotne
5858	(1,7,10)	23297.37630359365	ciecze pitne
7421	(1,7,11)	23301.84011469926	zageszczarki jednokierunkowe
1711	(1,7,12)	23303.91123151389	skrzynie bananow
4221	(1,7,13)	23305.70134347244	palety procesorow
2969	(1,7,14)	23307.089150077383	żwir płukany
9386	(1,7,15)	23307.259577575238	piasek wapienny
7072	(1,7,16)	23307.76128756273	skrzynie bananow
9311	(1,7,17)	23308.177046087458	zageszczarki nawrotne
3	(1,7,18)	23312.23222889104	piasek polimineralny
879	(1,7,19)	23313.702731232235	benzyna ekstrakcyjna
7582	(1,7,20)	23313.96336492778	piasek kwarcowy
8047	(1,7,21)	23314.95394867672	piasek wulkaniczny
2621	(1,7,22)	23317.79727583064	zageszczarki nawrotne
1698	(1,7,23)	23323.9134367377	zageszczarki jednokierunkowe
4186	(1,7,24)	23324.01226453451	piasek polimineralny
10402	(1,7,25)	23329.99805295398	piasek kwarcowy
2453	(1,7,26)	23334.000207979316	worki cementu
223	(1,7,27)	23334.716495245375	piasek polimineralny
8494	(1,7,28)	23336.575058725382	kartony ryzu
1231	(1,7,29)	23337.780108551717	kartony ryzu
2970	(1,8,0)	23340.487936850506	kartony ryzu
8126	(1,8,1)	23344.491827823964	skrzynie bananow
876	(1,8,2)	23345.36297385556	piasek wapienny
12295	(1,8,3)	23347.6315548126	koparki zbierakowe
2129	(1,8,4)	23347.850008655718	piasek polimineralny
14361	(1,8,5)	23348.038289207576	piasek wapienny
13300	(1,8,6)	23351.089324507444	skrzynie jablek
14831	(1,8,7)	23351.41946494221	palety kart
7679	(1,8,8)	23352.783108068255	piasek wulkaniczny
12121	(1,8,9)	23356.700930668652	piasek wapienny
3690	(1,8,10)	23357.94882633625	piasek wulkaniczny
1921	(1,8,11)	23360.276845625456	palety kart
12256	(1,8,12)	23362.967904638044	palety procesorow
10219	(1,8,13)	23363.11527924165	palety procesorow
3415	(1,8,14)	23364.821074346815	piasek wulkaniczny
4262	(1,8,15)	23366.057763105364	kartony ryzu
3935	(1,8,16)	23368.697379372854	piasek wulkaniczny
10346	(1,8,17)	23370.74479995225	piasek wapienny
16	(1,8,18)	23372.13073839065	benzyna ekstrakcyjna
2928	(1,8,19)	23375.430949456226	koparki zbierakowe
13553	(1,8,20)	23375.721740241264	piasek wulkaniczny
6789	(1,8,21)	23376.87799623345	paczki maseczek
3518	(1,8,22)	23377.04433290747	kartony ryzu
7022	(1,8,23)	23378.487883211135	zageszczarki jednokierunkowe
13601	(1,8,24)	23379.835440171395	substancje chemiczne
5712	(1,8,25)	23382.609825253137	skrzynie bananow
2364	(1,8,26)	23382.972132179813	żwir płukany
22	(1,8,27)	23384.96822268902	piasek polimineralny
6331	(1,8,28)	23385.540484248944	żwir płukany
12620	(1,8,29)	23387.290944453416	piasek wulkaniczny
4053	(1,9,0)	23387.328997735047	piasek kwarcowy
11326	(1,9,1)	23393.926744582386	skrzynie pomaranczy
10518	(1,9,2)	23396.394533222177	skrzynie pomaranczy
17	(1,9,3)	23396.967334330962	palety kart
5515	(1,9,4)	23402.145974417966	skrzynie pomaranczy
3918	(1,9,5)	23404.21609948414	worki cementu
11518	(1,9,6)	23404.70814934806	piasek polimineralny
12699	(1,9,7)	23407.997256275154	palety kart
13703	(1,9,8)	23410.223963521945	piasek kwarcowy
2646	(1,9,9)	23410.63082216288	piasek kwarcowy
13696	(1,9,10)	23412.946832473754	piasek polimineralny
3944	(1,9,11)	23413.548745348922	skrzynie pomaranczy
9189	(1,9,12)	23415.21140318668	piasek polimineralny
4739	(1,9,13)	23419.24762373689	kartony ryzu
14301	(1,9,14)	23424.531729609225	żwir płukany
4441	(1,9,15)	23424.777022139097	skrzynie jablek
1849	(1,9,16)	23427.029591257466	koparki zbierakowe
13266	(1,9,17)	23428.770311953533	piasek polimineralny
11814	(1,9,18)	23430.06070305847	skrzynie bananow
2784	(1,9,19)	23434.019737986502	olej napendowy
14435	(1,9,20)	23437.41602135831	paczki maseczek
6967	(1,9,21)	23437.693769922997	piasek kwarcowy
12508	(1,9,22)	23441.0274185839	skrzynie bananow
529	(1,9,23)	23441.915540436083	worki cementu
12345	(1,9,24)	23442.17011398776	skrzynie jablek
9208	(1,9,25)	23444.322895656853	wywrotki uniwersalne
5464	(1,9,26)	23445.070255718583	piasek polimineralny
5928	(1,9,27)	23445.7923485969	piasek wulkaniczny
13914	(1,9,28)	23446.23916424382	piasek polimineralny
3029	(1,9,29)	23450.690369856336	palety procesorow
1232	(1,10,0)	23450.91894210903	wywrotki uniwersalne
4897	(1,10,1)	23452.13572997025	palety kart
7684	(1,10,2)	23453.008835332585	zageszczarki jednokierunkowe
3189	(1,10,3)	23455.333774284056	piasek wapienny
14291	(1,10,4)	23455.398626543116	skrzynie bananow
5326	(1,10,5)	23455.410321690826	paczki maseczek
2713	(1,10,6)	23459.583244503174	koparki chwytakowe
3524	(1,10,7)	23460.206632992547	piasek wapienny
8483	(1,10,8)	23460.409102921774	żwir płukany
3317	(1,10,9)	23460.85717823562	kartony ryzu
11685	(1,10,10)	23461.421963005552	piasek wapienny
13423	(1,10,11)	23462.58054555991	piasek kwarcowy
12467	(1,10,12)	23463.648341862576	wywrotki uniwersalne
8580	(1,10,13)	23464.442561060627	palety kart
1473	(1,10,14)	23466.069979954726	palety procesorow
7138	(1,10,15)	23466.409146375758	benzyna ekstrakcyjna
6650	(1,10,16)	23469.181962928047	worki cementu
9906	(1,10,17)	23477.805161328193	benzyna ekstrakcyjna
10410	(1,10,18)	23477.851288258178	palety kart
4137	(1,10,19)	23478.040093096868	palety kart
8705	(1,10,20)	23479.876544275856	żwir płukany
8347	(1,10,21)	23481.949153607402	piasek wapienny
12248	(1,10,22)	23484.237635469544	skrzynie pomaranczy
13341	(1,10,23)	23484.299765699798	worki cementu
10485	(1,10,24)	23484.769214652104	skrzynie pomaranczy
9899	(1,10,25)	23490.47178302142	piasek polimineralny
7605	(1,10,26)	23492.366745148858	paczki maseczek
3448	(1,10,27)	23492.722270441893	piasek polimineralny
11153	(1,10,28)	23494.868268716666	kartony ryzu
8449	(1,10,29)	23497.790678053054	palety procesorow
7500	(1,11,0)	23500.623625332257	piasek kwarcowy
9322	(1,11,1)	23501.653374999394	skrzynie bananow
4855	(1,11,2)	23502.069054150983	koparki chwytakowe
1596	(1,11,3)	23508.58963375227	koparki zbierakowe
10775	(1,11,4)	23510.38052157859	koparki zbierakowe
3408	(1,11,5)	23510.396765058176	żwir płukany
6103	(1,11,6)	23521.58242233395	piasek wapienny
13273	(1,11,7)	23522.068033106298	wywrotki uniwersalne
8437	(1,11,8)	23523.64650553838	piasek polimineralny
11821	(1,11,9)	23525.185729004515	benzyna ekstrakcyjna
9910	(1,11,10)	23527.43343728798	zageszczarki jednokierunkowe
5547	(1,11,11)	23532.69808885591	żwir płukany
4693	(1,11,12)	23533.333001467152	palety procesorow
10240	(1,11,13)	23534.83489276012	piasek wapienny
5461	(1,11,14)	23535.743279420953	wywrotki uniwersalne
4222	(1,11,15)	23536.698503599288	skrzynie jablek
4958	(1,11,16)	23539.43860102037	koparki zbierakowe
5348	(1,11,17)	23545.28059937537	benzyna ekstrakcyjna
1102	(1,11,18)	23548.62756364154	palety kart
12911	(1,11,19)	23549.914520526676	paczki maseczek
48	(1,11,20)	23551.472862400027	piasek wapienny
1856	(1,11,21)	23552.253319635354	skrzynie pomaranczy
10436	(1,11,22)	23558.138354437822	paczki maseczek
11435	(1,11,23)	23560.52888276508	zageszczarki jednokierunkowe
13081	(1,11,24)	23562.13707714502	żwir płukany
3181	(1,11,25)	23562.733215688804	piasek kwarcowy
2154	(1,11,26)	23566.17013345257	skrzynie bananow
5623	(1,11,27)	23568.117283993626	skrzynie pomaranczy
12510	(1,11,28)	23570.42199867133	piasek kwarcowy
11398	(1,11,29)	23570.97030841097	palety procesorow
10052	(1,12,0)	23571.37977850603	palety kart
10259	(1,12,1)	23573.832339015335	piasek wulkaniczny
14215	(1,12,2)	23574.426615692464	piasek wulkaniczny
1590	(1,12,3)	23574.76690244734	paczki maseczek
9969	(1,12,4)	23574.789351123676	benzyna ekstrakcyjna
1972	(1,12,5)	23575.2910349325	zageszczarki jednokierunkowe
257	(1,12,6)	23576.496147851718	piasek wapienny
210	(1,12,7)	23577.10495095932	piasek wapienny
14594	(1,12,8)	23578.08946586201	żwir płukany
7262	(1,12,9)	23580.46632256112	worki cementu
7906	(1,12,10)	23582.001667345947	zageszczarki jednokierunkowe
4633	(1,12,11)	23582.25509118219	kartony ryzu
1860	(1,12,12)	23583.46562641206	palety procesorow
1171	(1,12,13)	23585.784909330865	palety kart
3588	(1,12,14)	23587.008989417704	piasek kwarcowy
8747	(1,12,15)	23587.31125603999	palety kart
11373	(1,12,16)	23589.145846040235	palety procesorow
1376	(1,12,17)	23592.01258704883	piasek polimineralny
2558	(1,12,18)	23592.517163822835	żwir płukany
12760	(1,12,19)	23592.84462510829	paczki maseczek
8250	(1,12,20)	23593.33724007811	paczki maseczek
13945	(1,12,21)	23599.903943246212	skrzynie bananow
5869	(1,12,22)	23601.92508539291	palety kart
4576	(1,12,23)	23603.676319046142	zageszczarki jednokierunkowe
5619	(1,12,24)	23604.455731666883	piasek wapienny
4188	(1,12,25)	23604.755521028594	palety procesorow
2301	(1,12,26)	23605.339671034322	palety procesorow
1804	(1,12,27)	23615.464855308488	palety procesorow
6692	(1,12,28)	23618.80739908206	piasek kwarcowy
14950	(1,12,29)	23625.623113766374	skrzynie bananow
14736	(1,13,0)	23626.760248874423	palety kart
14869	(1,13,1)	23631.36638002659	piasek wulkaniczny
6449	(1,13,2)	23639.174474235133	piasek wulkaniczny
13607	(1,13,3)	23640.1545577949	wywrotki uniwersalne
13839	(1,13,4)	23642.918404203676	piasek polimineralny
2544	(1,13,5)	23646.778580392027	kartony ryzu
6307	(1,13,6)	23648.078807207265	worki cementu
2892	(1,13,7)	23654.03422220304	piasek wapienny
11110	(1,13,8)	23655.046681317224	koparki zbierakowe
8443	(1,13,9)	23658.589968565993	worki cementu
12435	(1,13,10)	23659.08928843251	skrzynie pomaranczy
493	(1,13,11)	23659.909576991584	piasek polimineralny
4557	(1,13,12)	23674.31330605393	piasek kwarcowy
11128	(1,13,13)	23676.26240637696	skrzynie jablek
7301	(1,13,14)	23676.39209633747	koparki zbierakowe
3023	(1,13,15)	23677.805858094405	skrzynie pomaranczy
14820	(1,13,16)	23677.91585431492	piasek wulkaniczny
5002	(1,13,17)	23680.55612483643	skrzynie pomaranczy
5666	(1,13,18)	23683.275450454123	piasek kwarcowy
6488	(1,13,19)	23684.129970172784	zageszczarki jednokierunkowe
12329	(1,13,20)	23685.57130786945	palety procesorow
13094	(1,13,21)	23691.25478120228	worki cementu
13441	(1,13,22)	23691.901984278593	piasek polimineralny
7762	(1,13,23)	23691.91676306173	piasek kwarcowy
5745	(1,13,24)	23693.860438300224	piasek wapienny
6305	(1,13,25)	23694.651080707055	worki cementu
2528	(1,13,26)	23698.613494660083	zageszczarki nawrotne
4726	(1,13,27)	23699.05761850885	paczki maseczek
8589	(1,13,28)	23703.358345051154	piasek wulkaniczny
5033	(1,13,29)	23708.98082132048	piasek kwarcowy
1125	(1,14,0)	23709.271080545546	palety kart
1510	(1,14,1)	23710.07413911362	palety kart
1848	(1,14,2)	23714.843593036672	piasek wapienny
5282	(1,14,3)	23715.35396632601	kartony ryzu
12546	(1,14,4)	23724.27249200688	koparki zbierakowe
2411	(1,14,5)	23726.671185238712	piasek wulkaniczny
5827	(1,14,6)	23727.49195945359	palety kart
841	(1,14,7)	23728.259105327626	żwir płukany
4715	(1,14,8)	23728.279354215487	skrzynie pomaranczy
11413	(1,14,9)	23729.416976891498	piasek kwarcowy
11311	(1,14,10)	23729.984326479855	kartony ryzu
6762	(1,14,11)	23731.04201785169	piasek wapienny
6968	(1,14,12)	23731.209114538597	skrzynie pomaranczy
14480	(1,14,13)	23731.609888241223	piasek wulkaniczny
12384	(1,14,14)	23734.806386657965	żwir płukany
14740	(1,14,15)	23737.74813844046	piasek wapienny
7082	(1,14,16)	23738.35584331498	palety procesorow
2068	(1,14,17)	23739.50435688049	olej napendowy
12801	(1,14,18)	23741.036309409195	piasek polimineralny
4193	(1,14,19)	23741.981502157396	palety procesorow
1616	(1,14,20)	23742.18718401992	piasek wulkaniczny
1067	(1,14,21)	23744.858358947375	żwir płukany
5359	(1,14,22)	23744.867509978896	paczki maseczek
8898	(1,14,23)	23746.23387872836	kartony ryzu
5134	(1,14,24)	23748.632648254974	paczki maseczek
11025	(1,14,25)	23749.879335553247	koparki zbierakowe
14597	(1,14,26)	23751.255184339923	kartony ryzu
55	(1,14,27)	23751.993146720317	piasek wapienny
12617	(1,14,28)	23752.57867607846	skrzynie bananow
13577	(1,14,29)	23755.686435431784	kartony ryzu
9042	(1,15,0)	23756.718511677325	żwir płukany
3472	(1,15,1)	23759.825127568893	palety procesorow
6887	(1,15,2)	23761.83948215787	piasek wapienny
4297	(1,15,3)	23766.29888539176	piasek polimineralny
4388	(1,15,4)	23766.424686847633	piasek wulkaniczny
10585	(1,15,5)	23766.66120768312	skrzynie jablek
7141	(1,15,6)	23767.978651256217	piasek polimineralny
1740	(1,15,7)	23771.587596832702	piasek kwarcowy
1303	(1,15,8)	23772.20331895512	worki cementu
7002	(1,15,9)	23773.16326061276	benzyna ekstrakcyjna
6500	(1,15,10)	23778.466036243793	skrzynie bananow
2758	(1,15,11)	23778.472813569868	olej napendowy
